SucursalID,Nombre,CodigoBarra,Categoria,FechaCaducidad,Marca,Precio,Stock
S129,Azucar Colgate 1728,6117629687,Panaderia,2027-10-19,Colgate,122.37,421
S130,Sal Ariel 1729,8290226476,Carnes,2027-05-18,Ariel,69.78,389
S131,Cafe Palmolive 1730,7981285860,Limpieza,2026-06-11,Palmolive,19.96,225
S132,Cereal Del Monte 1731,1151672865,Cuidado Personal,2027-02-16,Del Monte,196.85,295
S133,Atun Maggi 1732,2418290554,Aceites,2026-02-12,Maggi,112.86,314
S134,Sardina Kelloggs 1733,8194355037,Condimentos,2028-07-21,Kelloggs,5.96,458
S135,Mayonesa Pringles 1734,0757433259,Endulzantes,2028-05-18,Pringles,63.02,169
S136,Ketchup Coca Cola 1735,6420393462,Frutas,2026-06-08,Coca Cola,161.69,458
S137,Mostaza Pepsi 1736,5001653471,Verduras,2028-10-02,Pepsi,82.73,474
S138,Vinagre Lay's 1737,7418956889,Congelados,2026-02-13,Lay's,22.26,487
S139,Sopa Knorr 1738,2361596658,Snacks,2028-03-17,Knorr,114.64,427
S140,Pasta McCormick 1739,3777695412,Cereales,2026-03-02,McCormick,190.14,90
S141,Leche Dos Pinos 1740,0821005267,Lacteos,2028-03-27,Dos Pinos,59.01,481
S142,Arroz Bimbo 1741,7034442699,Granos,2028-06-06,Bimbo,58.79,358
S143,Frijol Nestle 1742,3397104327,Bebidas,2026-09-14,Nestle,180.22,431
S144,Pan Colgate 1743,5021146716,Panaderia,2027-04-13,Colgate,187.21,74
S145,Jugo Ariel 1744,0624738524,Carnes,2028-08-23,Ariel,152.47,304
S146,Jabon Palmolive 1745,0528676641,Limpieza,2028-06-14,Palmolive,142.92,165
S147,Shampoo Del Monte 1746,5409403339,Cuidado Personal,2026-11-22,Del Monte,122.10,202
S148,Aceite Maggi 1747,9548918084,Aceites,2027-03-08,Maggi,80.13,423
S149,Azucar Kelloggs 1748,1638245283,Condimentos,2026-12-08,Kelloggs,120.03,218
S150,Sal Pringles 1749,6876939016,Endulzantes,2027-01-13,Pringles,121.36,155
S151,Cafe Coca Cola 1750,3796367449,Frutas,2028-07-18,Coca Cola,93.76,345
S152,Cereal Pepsi 1751,0232239132,Verduras,2026-05-23,Pepsi,59.73,192
S153,Atun Lay's 1752,1179821595,Congelados,2026-11-25,Lay's,21.89,485
S154,Sardina Knorr 1753,8018676066,Snacks,2027-10-02,Knorr,80.31,113
S155,Mayonesa McCormick 1754,5757976386,Cereales,2028-02-12,McCormick,130.62,330
S156,Ketchup Dos Pinos 1755,8548579533,Lacteos,2027-05-07,Dos Pinos,64.75,229
S157,Mostaza Bimbo 1756,0958420985,Granos,2026-10-17,Bimbo,107.77,287
S158,Vinagre Nestle 1757,1864297057,Bebidas,2027-04-21,Nestle,122.92,44
S159,Sopa Colgate 1758,9468193497,Panaderia,2026-07-15,Colgate,13.01,461
S160,Pasta Ariel 1759,2644086586,Carnes,2028-02-27,Ariel,100.46,300
S161,Leche Palmolive 1760,4370417215,Limpieza,2026-10-24,Palmolive,68.27,167
S162,Arroz Del Monte 1761,6627691740,Cuidado Personal,2026-03-04,Del Monte,12.63,200
S163,Frijol Maggi 1762,6852250225,Aceites,2027-03-16,Maggi,174.68,45
S164,Pan Kelloggs 1763,0223352819,Condimentos,2027-08-22,Kelloggs,141.85,308
S165,Jugo Pringles 1764,0600433115,Endulzantes,2028-09-18,Pringles,169.41,481
S166,Jabon Coca Cola 1765,9255424964,Frutas,2028-02-15,Coca Cola,147.17,339
S167,Shampoo Pepsi 1766,8081127527,Verduras,2026-10-02,Pepsi,107.03,495
S168,Aceite Lay's 1767,1863319109,Congelados,2027-03-02,Lay's,42.54,311
S169,Azucar Knorr 1768,6687155293,Snacks,2026-11-17,Knorr,144.21,301
S170,Sal McCormick 1769,8658591349,Cereales,2026-02-03,McCormick,199.01,321
S171,Cafe Dos Pinos 1770,3228541856,Lacteos,2028-09-22,Dos Pinos,14.37,228
S172,Cereal Bimbo 1771,0895196277,Granos,2027-11-21,Bimbo,132.75,20
S173,Atun Nestle 1772,6634921003,Bebidas,2028-01-22,Nestle,177.90,179
S174,Sardina Colgate 1773,4341490358,Panaderia,2027-10-20,Colgate,140.62,143
S175,Mayonesa Ariel 1774,4040484808,Carnes,2027-06-11,Ariel,181.72,456
S176,Ketchup Palmolive 1775,3736209517,Limpieza,2028-02-11,Palmolive,32.82,238
S177,Mostaza Del Monte 1776,5179991509,Cuidado Personal,2028-09-28,Del Monte,199.53,436
S178,Vinagre Maggi 1777,2931666365,Aceites,2027-09-05,Maggi,133.79,164
S179,Sopa Kelloggs 1778,1937108598,Condimentos,2027-05-18,Kelloggs,9.38,281
S180,Pasta Pringles 1779,7479748626,Endulzantes,2026-05-08,Pringles,138.78,216
S181,Leche Coca Cola 1780,2728916966,Frutas,2028-05-24,Coca Cola,137.04,429
S182,Arroz Pepsi 1781,4274071022,Verduras,2027-03-06,Pepsi,98.74,293
S183,Frijol Lay's 1782,8298096476,Congelados,2028-03-10,Lay's,76.55,165
S184,Pan Knorr 1783,5415791656,Snacks,2026-12-22,Knorr,76.52,79
S185,Jugo McCormick 1784,2879050117,Cereales,2028-06-24,McCormick,85.99,488
S186,Jabon Dos Pinos 1785,2267704982,Lacteos,2028-03-13,Dos Pinos,54.30,441
S187,Shampoo Bimbo 1786,2604655627,Granos,2026-03-19,Bimbo,70.73,380
S188,Aceite Nestle 1787,8806735555,Bebidas,2026-06-26,Nestle,167.17,358
S189,Azucar Colgate 1788,5992260597,Panaderia,2026-06-04,Colgate,137.16,396
S190,Sal Ariel 1789,9261197096,Carnes,2027-03-07,Ariel,144.04,238
S191,Cafe Palmolive 1790,1793727825,Limpieza,2027-04-10,Palmolive,146.91,419
S192,Cereal Del Monte 1791,9642729919,Cuidado Personal,2028-06-05,Del Monte,6.23,328
S193,Atun Maggi 1792,7964521304,Aceites,2026-11-04,Maggi,194.92,291
S194,Sardina Kelloggs 1793,9164965248,Condimentos,2026-12-28,Kelloggs,27.56,31
S195,Mayonesa Pringles 1794,5809345193,Endulzantes,2026-10-16,Pringles,197.24,426
S196,Ketchup Coca Cola 1795,6063360205,Frutas,2027-11-05,Coca Cola,59.84,230
S197,Mostaza Pepsi 1796,2898660586,Verduras,2027-11-16,Pepsi,141.83,336
S198,Vinagre Lay's 1797,7416022957,Congelados,2027-08-26,Lay's,136.79,306
S199,Sopa Knorr 1798,1470789592,Snacks,2027-06-09,Knorr,105.13,486
S200,Pasta McCormick 1799,7847106372,Cereales,2028-10-06,McCormick,5.12,317
S201,Leche Dos Pinos 1800,8040634908,Lacteos,2026-01-24,Dos Pinos,39.92,255
S202,Arroz Bimbo 1801,7147610701,Granos,2027-04-05,Bimbo,72.18,15
S203,Frijol Nestle 1802,0532745053,Bebidas,2026-12-04,Nestle,83.59,79
S204,Pan Colgate 1803,2083588136,Panaderia,2028-08-27,Colgate,163.00,209
S205,Jugo Ariel 1804,6081328607,Carnes,2027-07-07,Ariel,88.43,245
S206,Jabon Palmolive 1805,2085497075,Limpieza,2027-12-11,Palmolive,111.85,353
S207,Shampoo Del Monte 1806,2049558343,Cuidado Personal,2026-07-06,Del Monte,66.81,12
S208,Aceite Maggi 1807,3278346645,Aceites,2027-05-10,Maggi,29.74,280
S209,Azucar Kelloggs 1808,4240129984,Condimentos,2026-11-17,Kelloggs,149.76,363
S210,Sal Pringles 1809,0551841561,Endulzantes,2026-11-22,Pringles,34.28,310
S211,Cafe Coca Cola 1810,1590546695,Frutas,2027-07-28,Coca Cola,79.50,313
S212,Cereal Pepsi 1811,2058167048,Verduras,2026-05-21,Pepsi,198.09,265
S213,Atun Lay's 1812,7459832704,Congelados,2027-12-08,Lay's,83.21,206
S214,Sardina Knorr 1813,5478124027,Snacks,2026-08-22,Knorr,129.28,266
S215,Mayonesa McCormick 1814,9413175440,Cereales,2028-06-19,McCormick,94.57,324
S216,Ketchup Dos Pinos 1815,5304693329,Lacteos,2026-12-10,Dos Pinos,24.59,432
S217,Mostaza Bimbo 1816,7435380520,Granos,2027-11-19,Bimbo,185.87,306
S218,Vinagre Nestle 1817,7349627106,Bebidas,2028-08-28,Nestle,178.01,74
S219,Sopa Colgate 1818,1489093101,Panaderia,2028-07-22,Colgate,159.43,38
S220,Pasta Ariel 1819,0273914156,Carnes,2028-12-21,Ariel,167.45,104
S221,Leche Palmolive 1820,2909929627,Limpieza,2026-05-24,Palmolive,189.21,295
S222,Arroz Del Monte 1821,5025918174,Cuidado Personal,2028-07-05,Del Monte,137.76,212
S223,Frijol Maggi 1822,3586326053,Aceites,2028-08-14,Maggi,95.50,371
S224,Pan Kelloggs 1823,8747090584,Condimentos,2026-10-25,Kelloggs,87.59,181
S225,Jugo Pringles 1824,0899551772,Endulzantes,2026-11-14,Pringles,135.07,329
S226,Jabon Coca Cola 1825,5052562873,Frutas,2027-07-12,Coca Cola,203.26,136
S227,Shampoo Pepsi 1826,9784713837,Verduras,2027-08-27,Pepsi,36.31,173
S228,Aceite Lay's 1827,4989508688,Congelados,2027-09-16,Lay's,48.34,440
S229,Azucar Knorr 1828,1293099078,Snacks,2028-02-06,Knorr,74.96,220
S230,Sal McCormick 1829,4017058193,Cereales,2027-05-08,McCormick,166.59,102
S231,Cafe Dos Pinos 1830,4965244152,Lacteos,2027-05-19,Dos Pinos,23.81,146
S232,Cereal Bimbo 1831,7707066370,Granos,2028-09-13,Bimbo,107.69,41
S233,Atun Nestle 1832,1792870514,Bebidas,2026-09-03,Nestle,152.79,464
S234,Sardina Colgate 1833,1814263957,Panaderia,2026-04-25,Colgate,7.06,206
S235,Mayonesa Ariel 1834,6748174120,Carnes,2028-04-28,Ariel,76.25,385
S236,Ketchup Palmolive 1835,3072200125,Limpieza,2027-04-19,Palmolive,47.22,442
S237,Mostaza Del Monte 1836,3139228024,Cuidado Personal,2026-07-07,Del Monte,168.71,300
S238,Vinagre Maggi 1837,6922717688,Aceites,2028-09-25,Maggi,30.08,187
S239,Sopa Kelloggs 1838,2773501308,Condimentos,2027-03-25,Kelloggs,115.97,92
S240,Pasta Pringles 1839,8022981359,Endulzantes,2026-11-01,Pringles,195.96,168
S241,Leche Coca Cola 1840,3616557887,Frutas,2027-12-11,Coca Cola,201.24,27
S242,Arroz Pepsi 1841,3092338142,Verduras,2028-04-16,Pepsi,187.62,404
S243,Frijol Lay's 1842,0187766470,Congelados,2027-12-20,Lay's,130.23,25
S244,Pan Knorr 1843,2412490210,Snacks,2026-08-04,Knorr,31.85,265
S245,Jugo McCormick 1844,7135395957,Cereales,2028-07-08,McCormick,106.17,96
S246,Jabon Dos Pinos 1845,3079870485,Lacteos,2026-02-10,Dos Pinos,96.30,245
S247,Shampoo Bimbo 1846,6896906935,Granos,2027-02-18,Bimbo,198.80,163
S248,Aceite Nestle 1847,1615989585,Bebidas,2028-01-27,Nestle,193.86,197
S249,Azucar Colgate 1848,5724016270,Panaderia,2028-07-17,Colgate,84.64,250
S250,Sal Ariel 1849,3677497879,Carnes,2028-03-26,Ariel,171.65,232
S251,Cafe Palmolive 1850,8994121813,Limpieza,2026-06-10,Palmolive,142.20,438
S252,Cereal Del Monte 1851,4382944521,Cuidado Personal,2026-01-22,Del Monte,107.39,14
S253,Atun Maggi 1852,7784209730,Aceites,2026-07-21,Maggi,200.31,447
S254,Sardina Kelloggs 1853,2023695866,Condimentos,2027-02-24,Kelloggs,42.92,158
S255,Mayonesa Pringles 1854,9703135769,Endulzantes,2028-09-25,Pringles,109.50,380
S256,Ketchup Coca Cola 1855,5442035473,Frutas,2026-12-25,Coca Cola,103.49,243
S257,Mostaza Pepsi 1856,3412140846,Verduras,2027-01-05,Pepsi,145.20,344
S258,Vinagre Lay's 1857,0385958964,Congelados,2026-04-18,Lay's,58.01,167
S259,Sopa Knorr 1858,6315277681,Snacks,2027-12-09,Knorr,193.42,376
S260,Pasta McCormick 1859,9140818511,Cereales,2028-10-26,McCormick,38.27,229
S261,Leche Dos Pinos 1860,3542645608,Lacteos,2027-07-20,Dos Pinos,158.72,339
S262,Arroz Bimbo 1861,7907030854,Granos,2027-03-27,Bimbo,102.97,288
S263,Frijol Nestle 1862,9473279384,Bebidas,2028-07-03,Nestle,201.47,464
S264,Pan Colgate 1863,2597152928,Panaderia,2026-07-25,Colgate,90.73,359
S265,Jugo Ariel 1864,1284374509,Carnes,2026-05-10,Ariel,95.78,425
S266,Jabon Palmolive 1865,3494605053,Limpieza,2027-01-01,Palmolive,18.38,446
S267,Shampoo Del Monte 1866,3137598645,Cuidado Personal,2026-04-08,Del Monte,177.47,231
S268,Aceite Maggi 1867,3029048488,Aceites,2026-06-01,Maggi,85.76,290
S269,Azucar Kelloggs 1868,2844574662,Condimentos,2026-09-22,Kelloggs,181.04,9
S270,Sal Pringles 1869,5753233454,Endulzantes,2027-08-25,Pringles,188.19,1
S271,Cafe Coca Cola 1870,6087173282,Frutas,2026-06-15,Coca Cola,97.86,352
S272,Cereal Pepsi 1871,9939013470,Verduras,2028-02-16,Pepsi,56.07,306
S273,Atun Lay's 1872,4407509060,Congelados,2026-06-27,Lay's,102.69,169
S274,Sardina Knorr 1873,7030396149,Snacks,2026-01-01,Knorr,179.05,210
S275,Mayonesa McCormick 1874,6161556802,Cereales,2028-10-20,McCormick,155.24,473
S276,Ketchup Dos Pinos 1875,0192184372,Lacteos,2026-08-05,Dos Pinos,146.75,40
S277,Mostaza Bimbo 1876,4536997874,Granos,2028-11-15,Bimbo,181.82,171
S278,Vinagre Nestle 1877,9081896266,Bebidas,2027-08-15,Nestle,184.18,231
S279,Sopa Colgate 1878,1218201529,Panaderia,2027-11-09,Colgate,146.40,500
S280,Pasta Ariel 1879,0478203817,Carnes,2028-12-10,Ariel,21.87,272
S281,Leche Palmolive 1880,1897373408,Limpieza,2026-04-18,Palmolive,60.79,242
S282,Arroz Del Monte 1881,0496502453,Cuidado Personal,2028-08-14,Del Monte,82.97,452
S283,Frijol Maggi 1882,0512368764,Aceites,2026-07-09,Maggi,103.82,421
S284,Pan Kelloggs 1883,2157008048,Condimentos,2028-10-25,Kelloggs,54.84,300
S285,Jugo Pringles 1884,3108020602,Endulzantes,2027-04-13,Pringles,55.28,133
S286,Jabon Coca Cola 1885,6032239636,Frutas,2026-02-07,Coca Cola,126.93,295
S287,Shampoo Pepsi 1886,0697301619,Verduras,2027-06-18,Pepsi,81.89,125
S288,Aceite Lay's 1887,1974325326,Congelados,2027-05-28,Lay's,95.82,454
S289,Azucar Knorr 1888,2168588944,Snacks,2026-03-08,Knorr,194.11,6
S290,Sal McCormick 1889,6860414322,Cereales,2027-07-22,McCormick,78.59,103
S291,Cafe Dos Pinos 1890,1487167196,Lacteos,2028-03-12,Dos Pinos,114.74,14
S292,Cereal Bimbo 1891,8517754549,Granos,2028-01-01,Bimbo,183.34,213
S293,Atun Nestle 1892,3873369214,Bebidas,2028-11-24,Nestle,45.45,19
S294,Sardina Colgate 1893,5372521254,Panaderia,2028-10-08,Colgate,20.13,6
S295,Mayonesa Ariel 1894,2251653521,Carnes,2028-05-22,Ariel,168.77,239
S296,Ketchup Palmolive 1895,3795506918,Limpieza,2026-04-07,Palmolive,103.67,7
S297,Mostaza Del Monte 1896,1487924281,Cuidado Personal,2027-03-03,Del Monte,91.67,130
S298,Vinagre Maggi 1897,0071895370,Aceites,2026-10-25,Maggi,65.24,151
S299,Sopa Kelloggs 1898,3644106795,Condimentos,2028-07-04,Kelloggs,157.00,44
S300,Pasta Pringles 1899,8948961124,Endulzantes,2026-08-06,Pringles,180.29,446
S301,Leche Coca Cola 1900,9885153427,Frutas,2027-06-20,Coca Cola,193.32,224
S302,Arroz Pepsi 1901,4283045967,Verduras,2026-02-08,Pepsi,185.56,207
S303,Frijol Lay's 1902,9984281186,Congelados,2026-12-27,Lay's,95.86,433
S304,Pan Knorr 1903,0446632316,Snacks,2028-01-23,Knorr,19.18,304
S305,Jugo McCormick 1904,9646133853,Cereales,2026-10-05,McCormick,183.39,101
S306,Jabon Dos Pinos 1905,6547651321,Lacteos,2026-07-24,Dos Pinos,22.16,351
S307,Shampoo Bimbo 1906,8868485085,Granos,2027-04-26,Bimbo,53.18,461
S308,Aceite Nestle 1907,0073734485,Bebidas,2027-01-22,Nestle,202.53,73
S309,Azucar Colgate 1908,8093200902,Panaderia,2028-04-04,Colgate,70.81,153
S310,Sal Ariel 1909,1495294032,Carnes,2027-06-27,Ariel,95.14,465
S311,Cafe Palmolive 1910,1465861876,Limpieza,2027-02-17,Palmolive,99.38,464
S312,Cereal Del Monte 1911,1734475841,Cuidado Personal,2027-03-14,Del Monte,140.51,485
S313,Atun Maggi 1912,4593594545,Aceites,2027-05-15,Maggi,78.26,8
S314,Sardina Kelloggs 1913,8020711494,Condimentos,2028-03-02,Kelloggs,89.87,34
S315,Mayonesa Pringles 1914,3735121755,Endulzantes,2028-02-25,Pringles,76.95,42
S316,Ketchup Coca Cola 1915,6850771665,Frutas,2028-08-06,Coca Cola,167.32,155
S317,Mostaza Pepsi 1916,1436989340,Verduras,2026-05-13,Pepsi,15.05,34
S318,Vinagre Lay's 1917,2825428331,Congelados,2026-11-09,Lay's,80.03,391
S319,Sopa Knorr 1918,5755715079,Snacks,2028-06-08,Knorr,83.44,352
S320,Pasta McCormick 1919,5058666467,Cereales,2027-04-20,McCormick,103.78,10
S321,Leche Dos Pinos 1920,8789305330,Lacteos,2028-08-13,Dos Pinos,164.33,113
S322,Arroz Bimbo 1921,0279767064,Granos,2028-05-26,Bimbo,131.51,249
S323,Frijol Nestle 1922,8791276394,Bebidas,2027-01-25,Nestle,46.40,263
S324,Pan Colgate 1923,1925930845,Panaderia,2026-08-25,Colgate,137.19,410
S325,Jugo Ariel 1924,1516283917,Carnes,2028-10-08,Ariel,68.77,356
S326,Jabon Palmolive 1925,1659596362,Limpieza,2028-05-07,Palmolive,121.63,110
S327,Shampoo Del Monte 1926,7043393466,Cuidado Personal,2026-10-07,Del Monte,75.16,116
S328,Aceite Maggi 1927,5705935963,Aceites,2026-11-27,Maggi,197.07,435
S329,Azucar Kelloggs 1928,8305410652,Condimentos,2028-06-13,Kelloggs,33.04,437
S330,Sal Pringles 1929,7802399418,Endulzantes,2028-06-04,Pringles,20.23,454
S331,Cafe Coca Cola 1930,3682071859,Frutas,2027-02-21,Coca Cola,167.23,162
S332,Cereal Pepsi 1931,7019213633,Verduras,2027-06-17,Pepsi,78.30,233
S333,Atun Lay's 1932,9080944093,Congelados,2027-03-16,Lay's,112.40,186
S334,Sardina Knorr 1933,1910199499,Snacks,2026-10-06,Knorr,95.80,349
S335,Mayonesa McCormick 1934,4103298110,Cereales,2026-06-27,McCormick,130.13,476
S336,Ketchup Dos Pinos 1935,1439226930,Lacteos,2028-05-24,Dos Pinos,31.70,463
S337,Mostaza Bimbo 1936,3871814429,Granos,2026-03-09,Bimbo,59.60,441
S338,Vinagre Nestle 1937,8166377443,Bebidas,2027-12-20,Nestle,169.71,318
S339,Sopa Colgate 1938,9267076072,Panaderia,2027-10-18,Colgate,134.71,456
S340,Pasta Ariel 1939,8623247453,Carnes,2027-01-17,Ariel,46.45,434
S341,Leche Palmolive 1940,5327722494,Limpieza,2028-02-17,Palmolive,102.45,389
S342,Arroz Del Monte 1941,9471982886,Cuidado Personal,2026-05-26,Del Monte,102.00,166
S343,Frijol Maggi 1942,9207191736,Aceites,2028-11-28,Maggi,87.94,63
S344,Pan Kelloggs 1943,0518271225,Condimentos,2026-05-11,Kelloggs,18.91,312
S345,Jugo Pringles 1944,5880010564,Endulzantes,2028-07-01,Pringles,177.66,15
S346,Jabon Coca Cola 1945,2345120383,Frutas,2027-01-20,Coca Cola,173.35,143
S347,Shampoo Pepsi 1946,7037171665,Verduras,2026-01-07,Pepsi,145.27,383
S348,Aceite Lay's 1947,1364136235,Congelados,2026-07-16,Lay's,27.45,392
S349,Azucar Knorr 1948,7550495942,Snacks,2027-02-06,Knorr,98.66,415
S350,Sal McCormick 1949,1670714029,Cereales,2026-02-24,McCormick,117.85,342
S351,Cafe Dos Pinos 1950,5833860417,Lacteos,2028-09-16,Dos Pinos,144.95,452
S352,Cereal Bimbo 1951,2700679485,Granos,2027-08-15,Bimbo,9.65,331
S353,Atun Nestle 1952,0108510393,Bebidas,2028-02-03,Nestle,33.88,161
S354,Sardina Colgate 1953,0192187567,Panaderia,2026-11-23,Colgate,147.50,317
S355,Mayonesa Ariel 1954,5393998369,Carnes,2028-06-27,Ariel,19.08,76
S356,Ketchup Palmolive 1955,6949899975,Limpieza,2026-07-11,Palmolive,39.76,40
S357,Mostaza Del Monte 1956,1226987715,Cuidado Personal,2028-08-03,Del Monte,152.33,425
S358,Vinagre Maggi 1957,8118865498,Aceites,2027-01-09,Maggi,38.10,317
S359,Sopa Kelloggs 1958,2999628994,Condimentos,2026-04-08,Kelloggs,130.65,434
S360,Pasta Pringles 1959,6020747278,Endulzantes,2028-02-10,Pringles,176.21,460
S361,Leche Coca Cola 1960,7218496714,Frutas,2026-11-16,Coca Cola,8.60,392
S362,Arroz Pepsi 1961,5184309891,Verduras,2027-12-12,Pepsi,32.39,448
S363,Frijol Lay's 1962,4441835761,Congelados,2028-06-21,Lay's,86.65,200
S364,Pan Knorr 1963,0507722367,Snacks,2026-11-25,Knorr,17.97,29
S365,Jugo McCormick 1964,0738245351,Cereales,2026-05-01,McCormick,93.75,133
S366,Jabon Dos Pinos 1965,3138463445,Lacteos,2028-08-11,Dos Pinos,75.20,264
S367,Shampoo Bimbo 1966,0652002760,Granos,2027-03-05,Bimbo,140.20,204
S368,Aceite Nestle 1967,3042913538,Bebidas,2027-07-27,Nestle,115.39,170
S369,Azucar Colgate 1968,8041149806,Panaderia,2027-05-06,Colgate,124.90,41
S370,Sal Ariel 1969,6960262779,Carnes,2026-05-17,Ariel,92.49,468
S371,Cafe Palmolive 1970,3113081922,Limpieza,2026-05-20,Palmolive,43.96,47
S372,Cereal Del Monte 1971,0053797731,Cuidado Personal,2026-03-20,Del Monte,102.32,431
S373,Atun Maggi 1972,3350583086,Aceites,2028-01-05,Maggi,151.08,452
S374,Sardina Kelloggs 1973,2665431328,Condimentos,2028-08-07,Kelloggs,33.67,165
S375,Mayonesa Pringles 1974,6595753216,Endulzantes,2026-12-21,Pringles,149.56,403
S376,Ketchup Coca Cola 1975,4410204143,Frutas,2026-02-18,Coca Cola,133.71,483
S377,Mostaza Pepsi 1976,5250506630,Verduras,2028-09-07,Pepsi,91.09,328
S378,Vinagre Lay's 1977,3484432258,Congelados,2028-06-25,Lay's,61.08,217
S379,Sopa Knorr 1978,6416700494,Snacks,2028-09-25,Knorr,115.95,463
S380,Pasta McCormick 1979,8923082332,Cereales,2027-07-11,McCormick,191.25,449
S381,Leche Dos Pinos 1980,4957955044,Lacteos,2028-04-01,Dos Pinos,21.76,447
S382,Arroz Bimbo 1981,0667342872,Granos,2027-09-07,Bimbo,26.33,412
S383,Frijol Nestle 1982,8004956489,Bebidas,2027-06-26,Nestle,83.09,219
S384,Pan Colgate 1983,3583072193,Panaderia,2028-03-28,Colgate,59.95,156
S385,Jugo Ariel 1984,3277295382,Carnes,2027-05-27,Ariel,10.19,255
S386,Jabon Palmolive 1985,7241326609,Limpieza,2028-07-03,Palmolive,13.31,487
S387,Shampoo Del Monte 1986,0154384467,Cuidado Personal,2027-09-08,Del Monte,48.69,486
S388,Aceite Maggi 1987,8215413445,Aceites,2027-10-16,Maggi,34.59,365
S389,Azucar Kelloggs 1988,3907924880,Condimentos,2028-10-17,Kelloggs,111.04,293
S390,Sal Pringles 1989,4176839430,Endulzantes,2028-01-20,Pringles,137.59,147
S391,Cafe Coca Cola 1990,4555174461,Frutas,2027-09-07,Coca Cola,141.74,196
S392,Cereal Pepsi 1991,6479817738,Verduras,2026-11-10,Pepsi,174.12,193
S393,Atun Lay's 1992,4899708395,Congelados,2027-08-12,Lay's,46.56,19
S394,Sardina Knorr 1993,3107837893,Snacks,2028-04-28,Knorr,123.62,186
S395,Mayonesa McCormick 1994,5938794470,Cereales,2028-02-02,McCormick,29.34,452
S396,Ketchup Dos Pinos 1995,3271129810,Lacteos,2028-07-07,Dos Pinos,114.42,28
S397,Mostaza Bimbo 1996,9770872198,Granos,2026-07-06,Bimbo,108.44,367
S398,Vinagre Nestle 1997,2621078567,Bebidas,2028-11-26,Nestle,132.79,233
S399,Sopa Colgate 1998,1441250892,Panaderia,2027-07-14,Colgate,35.93,439
S400,Pasta Ariel 1999,2624450894,Carnes,2028-11-11,Ariel,195.81,404
S001,Leche Palmolive 2000,0021759429,Limpieza,2028-02-02,Palmolive,193.82,336
S002,Arroz Del Monte 2001,9691905470,Cuidado Personal,2027-08-12,Del Monte,27.62,270
S003,Frijol Maggi 2002,7702569368,Aceites,2026-03-17,Maggi,117.55,446
S004,Pan Kelloggs 2003,6764720294,Condimentos,2027-12-23,Kelloggs,176.52,287
S005,Jugo Pringles 2004,9023975493,Endulzantes,2028-07-27,Pringles,136.47,248
S006,Jabon Coca Cola 2005,0111455864,Frutas,2028-10-05,Coca Cola,19.84,302
S007,Shampoo Pepsi 2006,2393634243,Verduras,2026-02-23,Pepsi,188.04,425
S008,Aceite Lay's 2007,7014600534,Congelados,2027-01-16,Lay's,123.90,341
S009,Azucar Knorr 2008,2495971337,Snacks,2028-05-19,Knorr,177.17,43
S010,Sal McCormick 2009,8505564707,Cereales,2026-01-24,McCormick,55.53,78
S011,Cafe Dos Pinos 2010,0843457581,Lacteos,2028-02-15,Dos Pinos,192.15,214
S012,Cereal Bimbo 2011,1710497631,Granos,2027-01-06,Bimbo,171.43,125
S013,Atun Nestle 2012,7539283309,Bebidas,2026-04-28,Nestle,124.65,406
S014,Sardina Colgate 2013,6174600928,Panaderia,2026-11-21,Colgate,24.10,93
S015,Mayonesa Ariel 2014,3276653117,Carnes,2027-02-15,Ariel,50.19,318
S016,Ketchup Palmolive 2015,4711584106,Limpieza,2028-08-06,Palmolive,179.15,450
S017,Mostaza Del Monte 2016,9115041720,Cuidado Personal,2026-09-23,Del Monte,144.82,320
S018,Vinagre Maggi 2017,0473954797,Aceites,2027-10-09,Maggi,79.67,340
S019,Sopa Kelloggs 2018,6989145079,Condimentos,2027-12-11,Kelloggs,111.87,165
S020,Pasta Pringles 2019,7910407468,Endulzantes,2026-09-23,Pringles,203.40,232
S021,Leche Coca Cola 2020,4308330850,Frutas,2027-08-10,Coca Cola,113.41,442
S022,Arroz Pepsi 2021,6149668161,Verduras,2027-03-06,Pepsi,85.89,119
S023,Frijol Lay's 2022,7030840163,Congelados,2028-10-21,Lay's,170.91,411
S024,Pan Knorr 2023,5078219178,Snacks,2027-04-09,Knorr,125.72,177
S025,Jugo McCormick 2024,6653767063,Cereales,2026-01-22,McCormick,182.32,238
S026,Jabon Dos Pinos 2025,8476133247,Lacteos,2026-06-25,Dos Pinos,59.35,404
S027,Shampoo Bimbo 2026,2295504355,Granos,2028-06-28,Bimbo,74.53,37
S028,Aceite Nestle 2027,7927508544,Bebidas,2027-07-15,Nestle,139.58,220
S029,Azucar Colgate 2028,3306233671,Panaderia,2026-12-08,Colgate,26.29,386
